506,2016-10-30T09:28:11,옥수수,,26000,대구,
507,2016-10-30T09:28:35,땅콩,,95000,대구,
508,2016-10-30T09:28:23,번데기,,11000,대구,
509,2016-10-30T09:28:48,운송비,30000,,대구,
510,2016-11-04T09:01:37,옥수수,,26000,대구,
511,2016-11-04T09:01:43,번데기,,22000,대구,
512,2016-11-04T09:01:49,운송비,30000,,대구,
513,2016-11-05T08:51:43,번데기,,11000,대구,
514,2016-11-05T08:51:55,땅콩,,95000,대구,
515,2016-11-05T08:52:01,운송비,30000,,대구,
516,2016-11-08T09:14:33,옥수수,,26000,대구,
517,2016-11-08T09:14:41,번데기,,11000,대구,
518,2016-11-08T09:14:49,운송비,30000,,대구,
519,2016-11-10T16:15:01,번데기,,22000,대구,
520,2016-11-10T16:15:41,땅콩,,190000,대구,20kg
521,2016-11-10T16:15:24,운송비,30000,,대구,

